date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:19	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:20%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=iC1aukSLgtJQS3DFEPIRhh-ce3VXSmD8qeyfvo3OrrK0ic0HjHLQ_YECLpiOaO3-dskJZFz6fx7FC4Jyt45ZjA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2c45cee.delayed	(from https://www.deepwater.com/news/detail?ID=23406)
10:40:21	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:22%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=iC1aukSLgtJQS3DFEPIRhvReKsy812usknB-w7PgMcblHIEDE3ecUVOb502Oq-OIwuTEh_fqqWaapL4SBmNfPA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2c5daf8.delayed	(from https://www.deepwater.com/news/detail?ID=23406)
10:40:22	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:23%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=iC1aukSLgtJQS3DFEPIRhv9SLarVGaEtkj9W9wIVZ6PKMrSf7CpbGZ6uplTLl7_azKC8pnMTdrSEFNc4LZVi3g==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2c63afb.delayed	(from https://www.deepwater.com/news/detail?ID=23406)
10:40:23	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:24%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=iC1aukSLgtJQS3DFEPIRhvVlE1fSiHaFfO2i7MDsaYBENKAeElIM9XSSsFE8fjneFDdjycWsYJsuPQlQf7augQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2c71314.delayed	(from https://www.deepwater.com/news/detail?ID=23406)
10:40:25	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:25%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=EDlBGnBg1gpskbVQ6KjNE1v9A4L2DWqEEV65P_UW4Gavz2ehuqPlCoJtsvE1XIaZUJC5jVr6FbgGmivERbA4fQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2c8e55f.delayed	(from https://www.deepwater.com/news/detail?ID=23406)
10:40:26	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:26%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=iC1aukSLgtJQS3DFEPIRhmRI-2vkiV6rR0ns84KUGEG5FdPoLgVyUq0gVbN_oiEcuU-8S6kJhFMjVxlSE5ExtQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2c91667.delayed	(from https://www.deepwater.com/news/detail?ID=23406)
10:40:27	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:28%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=xzJoGg-CNQ8o2paI9dt3px0uUkq-DcS4f8Tb2a2jE3ZV-gvp68e5j045Bnb1XvVpcNTMzHuTEXMsnbW_uhqfTFC8ys8p6ccP1SicXFDSNR__m0Jsx8A2il_6ZhuQcrwacPhRjQkuFNXBlnQ4IwYLaggW6Ufx8R_kTHlyFHCiZdhfgEUIy3IrIENP5vikvN_4-PxMkM41n0e0mxH9NhHgZp5cynJRCGaLmWnRm5R_9y8=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2ca4317.delayed	(from https://www.deepwater.com/news/detail?ID=23401)
10:40:29	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:30%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=ryMuT5exYUw0jUX5MiKetoYQUX0mJIUriYDGqzpTJElV4v1ReZuihw3ZKZQwcuIaIvtlVDVTrGpaTYJacOn9gAAvWRm6I3XASLROc80BYvnmtHBnxhamcdHHAIcqqjkVGRhN5cX0AheL70hIytrJFi0u7v6MTxxQOOYiy8dYeGVfJh9xoZGBgd5mgtP7_bxIXURW47mQxEpx9xm7QlocSFCEuMLbgcyW59DEBafvjgU=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2cbe9c5.delayed	(from https://www.deepwater.com/news/detail?ID=23401)
10:40:30	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:32%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=xFAjWFnbhyROuj7Frz1bnl51rnAvsBzhdwuluFqi3VI9KTjQmMNV2xhcAKj9k7v-P-BHDTfCBV-q_3FdgjJdbA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2ccab36.delayed	(from https://www.deepwater.com/news/detail?ID=23396)
10:40:32	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:33%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=wHvvWI7RSHMjDXEU1weYKX64tSmucC7S_QgtoV-WLaWaZr-Tb0rXERrUfXnDZbtzyOv6ysRpBVvxChx4FBtTVZ4pETtxaUf0SFhlcfsZYofSI3ervgb68UoUBc3rmbVypAHD2rtzVwE4-4umZWqYi1UjIFo0nWL4qsCVpw7RIYHZQmlIOPWo6lu-s0XNVN1xvOokRMHHn3TimoKSK4XNfAmuzdyYhMC97Z4Ruq8xtzA=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2cdc451.delayed	(from https://www.deepwater.com/news/detail?ID=23396)
10:40:33	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:34%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=xFAjWFnbhyROuj7Frz1bnnRrdD9gNBHGjcqst_ybw9GN0HPz_Tv_97lhZzTYZdiCPuO5r8e8oZKSAROzdU2wIj9yAfmDa0vi-iVJMUVdHDoVDNPJKE-xWkBQqfJSb4cM67b8Y8JVNhPO7eWsBsQCAsZD_cQWiwJcA9ZyEfjJxkZoLhu2qnL26Nu8tbVxpCT3PdVBz5ilzYSAghnX7hQugpTHnLU_y72tmfh5NACgEAs=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2ce6acd.delayed	(from https://www.deepwater.com/news/detail?ID=23396)
10:40:35	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:35%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=jovWYeuaBIz8EopZ9oFrstoei3jU6sLbYnOdMiElks12_bxrrBpRoa5pgHRmsALOMQ-kJCsWsE2yN2SAkHR0VJcbv7zV24w2t3Mxue7u1Xg=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2cf482c.delayed	(from https://www.deepwater.com/news/detail?ID=23271)
10:40:36	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:37%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=WjtWjBicRPWZNXHD3l-ED6WeTnwSEh-XaqUcZKzIX-aG_v8bGKLG0es29CnquZ_-Ur7uZX6GPHtj9ZvG35uyDA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d093d9.delayed	(from https://www.deepwater.com/news/detail?ID=23266)
10:40:38	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:39%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=WjtWjBicRPWZNXHD3l-ED3SP1M3K1ZtmJa5pHSNjHyChDcAoRuoksTV5BSikKqMgHnDdSAQQN7Na2uVTBaqlOA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d1786d.delayed	(from https://www.deepwater.com/news/detail?ID=23266)
10:40:41	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:42%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=H6jP30cdvNA9T4l7p6vQjqZsu_nT-8ihtMuEGw2lOG-bd6-H-twCCDUEtXA1bPRwtFYXmksVoA-2mR6c_w9hQA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d222b3.delayed	(from https://www.deepwater.com/news/detail?ID=23251)
10:40:43	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:44%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=qOK9Fys_H5uKcq2RHK0wbIoMLn3cP94hR4xp_6JfzFI5aLEyyIVPj10VxmSzTm7xreeKrHGkF6CqwhpuxCs4Zg==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d3848d.delayed	(from https://www.deepwater.com/news/detail?ID=23251)
10:40:45	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:46%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=n8DQUlotfZBljGL8ylZx4v_Rq3RjDtCy7WEGvc9NtRkVQqEvoPYzreYC4g_gdLRvm1nRdTnmL59QTm1iadIRoQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d40792.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:40:48	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:49%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=n8DQUlotfZBljGL8ylZx4tVzLUqSWO5AdDOTm221M1Djy-6cb6MalpRh4zO96abVZdLqQcdvCXKozIUv2MD25w==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d51826.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:40:50	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:50%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=n8DQUlotfZBljGL8ylZx4g5ctLl8JZtwaaNvRo-s__GNFqGQ65D-baZTIFx4KiX6Iq6nM-ga3jsMB6E4AnCxSA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d64a88.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:40:54	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:53%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=n8DQUlotfZBljGL8ylZx4hy_GG1eLdIFHpvzMGd47Q5kB0Sy9lYArsjqqTc-j1UFX1kOnnll2AgNSvkLFEuohg==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d7a553.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:40:57	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:40:58%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=_uQnWDbw8rXQCFWLzP5pxfa4TwXmlVibOrSlNEJD_u1BRB_lo4IQgo1P3ZdQjr76FuKr6WBEKo5_HL7TmQstbA==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d85723.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:40:58	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:00%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=n8DQUlotfZBljGL8ylZx4lFonudZQQPskiN0-W37U4GgOP5tB0mxk0Nq7uTg-8xGAUeW5rVr9GtEGu5irqxqwg==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2d995b0.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:40:59	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:01%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=_uQnWDbw8rXQCFWLzP5pxfIOwBbm_lhkZzb_BQwc_Ju-M4ZLhWb7ZuOpOUvdqflziS9VBSaXSmXDaj3BuqBaHPYqJgVmYm77aRgJ5fN3BM873xryXq_hoQVIbtdOgl9McdBYOLVy_XDfYW9YUCE0OMRehTPajgPOlCKDTT2vB-E-cVPX0DWTm_RSxcwjdYkdhAs6b0RYFxvjh6RbwuqZpQKewUJnd8U9hrOKWJ2VRpxo5UQ_nmotgFCwcHtmR_BRNaUYc47JPnuoPIZ1oG6bV4xtjrQO7ZaqtFJlX9LFRaYmXGd4aiKLzqzJg4ZbkdKVZzMVTsWhHq-tQHVUU5CJjTf1IGHc2rP3WeTB9Ek72Ibyv0WPwsXYJQ_GOaJbErlCWonlidMYL28J92yk_3-bmQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2da8f02.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:41:01	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:02%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=DdPExktyXxux1N9duJSUgm-Pi0cXdeoxYI8hvta7zBUmaKpeLCJ0l4qJZL9IgaskSobTjCuqgkKjMwoimPHia6ovoO5jLwYb2tFoAnVRiZI=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2dbcfb0.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:41:02	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:04%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=NAHgMKdTJp9q4GI_dQ7IEhbv8BXaI6B2hQbYmCmSTVPYEOFPAABIswVj8JvR-36NswiU82-iWDPvkJCxBRNaDrfLE2txLBcKEaYmFEflQk8=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2dccfc6.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:41:04	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:04%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=H_5ZasRoTeSUtKpmYAaqSVa0bnPqnEyI1pn3EyTX6oA05yt1d9TdO5emCenx0qtZAAWtpE_djEvH4gYzh_pR-77tLC0c8zGD6ENJ74_n35OwahA9IkxmVJ98ZCj6ECBzeaqjkxEXpynlbJ_f7DohQrFlm5ZnSk-uthwzvatAj2REHcFvPh_RlGPm-ZyVif_HXk_cD_MHb4CmardlQiHh11_8smjWtm0xrqWILFDRFsp1U80DQesaVtewlCrFWjz8m1vR5x8wb0ndH0UzfuRLLBQMfwFvXgO4zPwgeqYlUbDQkIQe5u16DQTJxegw502jaWGQyeI-AFn1r2eaIPAWj7Hgm3Gg4QCJl8--Ed7avFhTRt9wytp7Dj5T9SwLFJKwHBkjKJgd8MRgvLm7x_PJfM_LQdToSDy7R4Kg9Pv3LSs=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2ddf66e.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:41:06	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:07%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=_WNyZuXFBSP5tMkfmgryVeNuHoUaBpJ_eq432v6Xfj9hyqnKaygVg_Li85aOUvIelfxQrPYCF8v-JWt6e_nPC16-7UckaKjyWURkKefQufg=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2de0c44.delayed	(from https://www.deepwater.com/news/detail?ID=23141)
10:41:07	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:08%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=HB7rUPX0eW1sc0BtYetZOQjQKwMsVrADJtyq-xvJMv0rBP3GP6hK-RNdYDpqpG7HilCpmAUYr2ehB-_NML5esw==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2df9cdb.delayed	(from https://www.deepwater.com/news/detail?ID=19421)
10:41:09	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:10%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=u7LI7JzFAwVTBVoQ_yEbJlJz6pRrBFeFDd8lCuwGodoa7jet8NqnuPyHCJ4qLW5im_VmO2rXf55bh2Bowmaq2A==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e0846b.delayed	(from https://www.deepwater.com/news/detail?ID=19421)
10:41:11	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:12%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=9hKAvGUkUD725WP5JOOmWkF-fJdeOG-Pis2bcuzd9wUFAhivZ-yMejzy4SdcGSmSnV237eEsSQ-vm82QVDQJF0rX30xMD4wIuu-4Ab2sas4=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e10dcf.delayed	(from https://www.deepwater.com/news/detail?ID=19421)
10:41:12	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:14%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=AD9wX4YS9BUKa87ho7I_24y3Y0KOQK-lxC35DsX3zFhKOTmOk3MZzHpo53AV_77-d1zNEt9f9rcRYtDEfFn2Kg==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e263cd.delayed	(from https://www.deepwater.com/news/detail?ID=19421)
10:41:14	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:15%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=5ZlxQo5BpDI3ywmeFSFRHWXsKAEFcGbpWRiLwEPv1jPFoVGEgjI24gDNhG6zdIGiowJqZ3URsI869ebFJmkR1dchZR66QLGFpkQfBRz7-nc=\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e39532.delayed	(from https://www.deepwater.com/news/detail?ID=19421)
10:41:15	7688/7688	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:17%20GMT	https://www.deepwater.com/\%22mailto:info@deepwater.com/%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_mailto_info@deepwater.com/_.2e4.delayed	(from https://www.deepwater.com/news/detail?ID=19416)
10:41:17	7686/7686	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:18%20GMT	https://www.deepwater.com/%22http://www.ocean-rig.com/%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_http_/www.ocean-rig.com/_.2e5.delayed	(from https://www.deepwater.com/news/detail?ID=19416)
10:41:19	7694/7694	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:21%20GMT	https://www.deepwater.com/\%22mailto:oceanrig@capitallink.com/%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_mailto_oceanrig@capitallink.com/_.2e6.delayed	(from https://www.deepwater.com/news/detail?ID=19416)
10:41:21	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:22%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=IfK4-blxaQ2AmOIeKe-8X7KdFSKiftA7Fr8J0U67FIl3PFVsXW-MvjRcUdc_pEXKsNYTizskj43qRQnrKwCX2A==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e7a24a.delayed	(from https://www.deepwater.com/news/detail?ID=19411)
10:41:22	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:24%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=IfK4-blxaQ2AmOIeKe-8XyCoLOZlO7aL_bFfvhIZcY40_edu4gJlTELMBPgJ7qVLbxidf5J4uzXe2pX6OruNFw==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e87d11.delayed	(from https://www.deepwater.com/news/detail?ID=19411)
10:41:24	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:25%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=ydkfvynd81KhnAjNSrMFOiHtOLQHywQIXr22hI4Y1ln15EzvEGfqKOcqqjUrwKIXHmy8bskYq-eLTA3vThI9hw==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2e98b20.delayed	(from https://www.deepwater.com/news/detail?ID=19406)
10:41:25	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:26%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=ydkfvynd81KhnAjNSrMFOtdT7FviJZ2uluuQyGKdLjKw__AdndN_Jot9d4DSQXvf3fmUUe0GdXBl2AtioQOQkQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2ea969c.delayed	(from https://www.deepwater.com/news/detail?ID=19406)
10:41:28	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:28%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=tJnh_OEIhMxrK_MMwUqevSE_yydAJS-fJ__AZz09YMMGQX05UmNfiDkZRCfxotOFZ0gCX8B2KNanHAna2bdnhQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2eb9a12.delayed	(from https://www.deepwater.com/news/detail?ID=19401)
10:41:29	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:31%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=Xwj_KD_Qy5FVbfdnkYt1fZ2nhhAX0lt_Sr82K5yZ06pr22XQ7kg3e69wYCO2ERkxFB-xSNCyVR3-LdHWo1Xdeg==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2ecbec8.delayed	(from https://www.deepwater.com/news/detail?ID=19401)
10:41:31	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:32%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=tJnh_OEIhMxrK_MMwUqevet_jsP0qkp2Ur7sphlNVSGpJk8rfRh86NCX2MSD2I09gT6uaqui7ccdJRVYIN8I-g==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2eded0b.delayed	(from https://www.deepwater.com/news/detail?ID=19401)
10:41:34	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:34%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=UftHi5VsTHySORhXXzHlTUMrXOuVJ86UIkAl7ymzIyoMoIQrIS6I5lJTuE7EoeoJnZmKJYpNeZQ5eC8_zqBaiw==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2eef7a5.delayed	(from https://www.deepwater.com/news/detail?ID=19396)
10:41:37	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:37%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=UftHi5VsTHySORhXXzHlTYDgHG9gy4m866XUex7euCZXNiVUuRpIzmtG2SCtSWf34BcKu5qBx04lrsnZnJUJgw==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2efd7b5.delayed	(from https://www.deepwater.com/news/detail?ID=19396)
10:41:40	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:41%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=_JsTn36NSOsnbrkJtxdWjhZUaFdqR7H4jg_zLlsnDu2cx7qGryFC9o6KNx7_H2JMexoGWX15ce4edJzec1ZlYQ==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2f0a4fc.delayed	(from https://www.deepwater.com/news/detail?ID=19251)
10:41:43	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:43%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=_JsTn36NSOsnbrkJtxdWjhlg3vpI1UCfTKvaALJZbQfb2P-nAQKf0WVuDq8Y4vrhuC5qzlnQDtYt9FbVsuX-bw==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2f16196.delayed	(from https://www.deepwater.com/news/detail?ID=19251)
10:41:45	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:46%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=3-CBQoWiadkYyPWuit2XQmMImifpaxacQDQiqO7IKy4gp5Ld56i-i9EqptgCqa7vZM0x7WCovSWE5FOFI7LEhg==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2f212e4.delayed	(from https://www.deepwater.com/news/detail?ID=19251)
10:41:50	7692/7692	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2018%20Sep%202022%2009:41:49%20GMT	https://www.deepwater.com/%22https://www.globenewswire.com/Tracker?data=FZy4V5IT4MSS1l9uAbNXHUjJuIYFS1EV55W2hGWUvqqk_1hL8DaWkgThTg7T5MtEU0ZeDT34n-nRplRjnuy_0w==\%22	C:/My%20Web%20Sites/Transocean/www.deepwater.com/_https_/www.globenewswire.com/Tracker.2f3f109.delayed	(from https://www.deepwater.com/news/detail?ID=19251)
